"STATE","INC_NO","OTH_DEATH","FF_DEATH","CAUSE_CODE","STREETNAME","CITY","ZIP5","year"
"AZ","0189765",2,0,13,"NOPAL","CHANDLER","85225","2013"
"AZ","0255377",2,0,16,"POMEGRANATE","SUN CITY WEST","85375","2013"
"AZ","0201333",1,0,9,"GAYLON","TEMPE","85282","2013"
"AZ","0009580",1,0,3,"GARDNER","PIMA COUNTY","85705","2013"
"AZ","2080364",1,0,13,"CHOLLA","CASA GRANDE","85122","2013"
"CA","0009271",1,0,13,"WARD ST","Berkeley","94704","2013"
"CA","12291",1,0,13,"ROCKY","PIONEER","95666","2013"
"CA","198",2,0,9,"Mountain Meadows","Mountain Ranch","95246","2013"
"CA","0000600",2,0,13,"VINE ST","Willows","95988","2013"
"CA","0007961",1,0,3,"H","Arcata","95521","2013"
"CA","0007961",1,0,12,"H","Arcata","95521","2013"
"CA","7961",1,0,,"H","ARCATA","95521","2013"
"CA","1319607",1,0,1,"GARNET","ROSAMOND","93560","2013"
"CA","1319644",1,0,2,"WASHINGTON","OILDALE","93308","2013"
"CA","1319644",1,0,12,"WASHINGTON","OILDALE","93308","2013"
"CA","1142",1,0,14,"HASKELL","GRANADA HILLS","91344","2013"
"CA","1142",1,0,4,"HASKELL","GRANADA HILLS","91344","2013"
"CA","1142",1,0,14,"HASKELL","GRANADA HILLS","91344","2013"
"CA","1142",1,0,6,"HASKELL","GRANADA HILLS","91344","2013"
"CA","1142",1,0,8,"HASKELL","GRANADA HILLS","91344","2013"
"CA","1142",1,0,15,"HASKELL","GRANADA HILLS","91344","2013"
"CA","1142",1,0,1,"HASKELL","GRANADA HILLS","91344","2013"
"CA","1142",1,0,5,"HASKELL","GRANADA HILLS","91344","2013"
"CA","1142",1,0,10,"HASKELL","GRANADA HILLS","91344","2013"
"CA","1142",1,0,8,"HASKELL","GRANADA HILLS","91344","2013"
"CA","103",1,0,1,"PALOS VERDES","SAN PEDRO","90731","2013"
"CA","103",1,0,10,"PALOS VERDES","SAN PEDRO","90731","2013"
"CA","103",1,0,15,"PALOS VERDES","SAN PEDRO","90731","2013"
"CA","103",1,0,13,"PALOS VERDES","SAN PEDRO","90731","2013"
"CA","103",1,0,3,"PALOS VERDES","SAN PEDRO","90731","2013"
"CA","103",1,0,5,"PALOS VERDES","SAN PEDRO","90731","2013"
"CA","103",1,0,13,"PALOS VERDES","SAN PEDRO","90731","2013"
"CA","103",1,0,11,"PALOS VERDES","SAN PEDRO","90731","2013"
"CA","309",1,0,8,"9TH","LOS ANGELES","90008","2013"
"CA","309",1,0,14,"9TH","LOS ANGELES","90008","2013"
"CA","309",1,0,4,"9TH","LOS ANGELES","90008","2013"
"CA","1140",1,0,1,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,1,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,13,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,12,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,12,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,12,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,1,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,14,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,9,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,1,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,1,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,13,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,12,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,12,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,12,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,1,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,14,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,9,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,1,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,1,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,13,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,12,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,12,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,12,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,1,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,14,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1140",1,0,9,"PLUMMER","LOS ANGELES","91343","2013"
"CA","1232",1,0,3,"AGNES","NORTH HOLLYWOOD","91605","2013"
"CA","1232",1,0,13,"AGNES","NORTH HOLLYWOOD","91605","2013"
"CA","1232",1,0,9,"AGNES","NORTH HOLLYWOOD","91605","2013"
"CA","1232",1,0,13,"AGNES","NORTH HOLLYWOOD","91605","2013"
"CA","1232",1,0,1,"AGNES","NORTH HOLLYWOOD","91605","2013"
"CA","1232",1,0,3,"AGNES","NORTH HOLLYWOOD","91605","2013"
"CA","90",1,0,15,"URSULA","LOS ANGELES","90008","2013"
"CA","90",1,0,9,"URSULA","LOS ANGELES","90008","2013"
"CA","90",1,0,8,"URSULA","LOS ANGELES","90008","2013"
"CA","90",1,0,3,"URSULA","LOS ANGELES","90008","2013"
"CA","90",1,0,1,"URSULA","LOS ANGELES","90008","2013"
"CA","90",1,0,13,"URSULA","LOS ANGELES","90008","2013"
"CA","90",1,0,13,"URSULA","LOS ANGELES","90008","2013"
"CA","27",2,0,6,"BONNIE BRAE","ECHO PARK","90026","2013"
"CA","27",2,0,3,"BONNIE BRAE","ECHO PARK","90026","2013"
"CA","27",2,0,5,"BONNIE BRAE","ECHO PARK","90026","2013"
"CA","27",2,0,9,"BONNIE BRAE","ECHO PARK","90026","2013"
"CA","27",2,0,12,"BONNIE BRAE","ECHO PARK","90026","2013"
"CA","27",2,0,10,"BONNIE BRAE","ECHO PARK","90026","2013"
"CA","27",2,0,3,"BONNIE BRAE","ECHO PARK","90026","2013"
"CA","27",2,0,15,"BONNIE BRAE","ECHO PARK","90026","2013"
"CA","0242205",1,0,3,"TILBURY","HAWAIIAN GARDENS","00000","2013"
"CA","0005829",1,0,16,"21ST","MERCED","95340","2013"
"CA","0005940",3,0,16,"10TH","MERCED","95340","2013"
"CA","12146",2,0,9,"CAREY","DOSPALOS","93620","2013"
"CA","0027523",1,0,13,"Lark","Penn Valley","95946","2013"
"CA","1313464",1,0,7,"VINELAND","HUNTINGTON BEACH","92649","2013"
"CA","0069796",1,0,1,"PANAY","CYPRESS","00000","2013"
"CA","0098504",1,0,15,"VISTA DEL MAR","DANA POINT","00000","2013"
"CA","0098504",1,0,12,"VISTA DEL MAR","DANA POINT","00000","2013"
"CA","0003161",1,0,,"Del","Loomis","95650","2013"
"CA","76899",1,0,13,"Acoma","DHSP","92240","2013"
"CA","22243",1,0,13,"JIMMY TAYLOR","PERR","92570","2013"
"CA","1313420",1,0,1,"Penny","Riverside","92504","2013"
"CA","1326665",1,0,13,"Stover Avenuew","Riverside","92505","2013"
"CA","12979",1,0,13,"YAW","ANZA","92539","2013"
"CA","90277",1,0,16,"EL CENTRO","Hemet","92545","2013"
"CA","0061143",1,0,13,"Main","Fair Oaks","95628","2013"
"CA","0067128",2,0,13,"Georgetown","Rancho Cordova","95670","2013"
"CA","0101635",1,0,5,"Canada","loma linda","92354","2013"
"CA","980",1,0,13,"OLD HIGHWAY 80","PINEVALLEY","91962","2013"
"CA","0024882",1,0,,"PALM","IMPERIAL BEACH","91932","2013"
"CA","0038929",1,0,8,"HAWLEY BL","SAN DIEGO","92116","2013"
"CA","009366",1,0,13,"BRAZIL","SF","94112","2013"
"CA","015855",1,0,14,"MARINER","TI","94130","2013"
"CA","048597",1,0,1,"KIRKHAM","SF","94122","2013"
"CA","091560",3,0,9,"18TH","SF","94116","2013"
"CA","3007006",1,0,6,"ROSELAWN","STOCKTON","95204","2013"
"CA","2429050",1,0,13,"COMMODORE","SAN JOSE","95117","2013"
"CA","0013274",1,0,13,"VIENNA","Aptos","95003","2013"
"CA","0024444",1,0,13,"MONROE","Aptos","95003","2013"
"CA","9277",1,0,13,"MARIA","Redding","96003","2013"
"CA","9848",1,0,1,"HWY 299","MONTGOMERYCK","96080","2013"
"CA","2423",1,0,4,"First","Weed","96094","2013"
"CA","0000415",1,0,5,"MAIN","Red Bluff","96080","2013"
"CA","0003127",1,0,16,"SOUTH MAIN","Red Bluff","96080","2013"
"CA","3697",1,0,1,"BARBARA","WEAVERVILLE","96093","2013"
"CA","10949",2,0,6,"R236","Terra Bella","93270","2013"
"CA","10949",2,0,12,"R236","Terra Bella","93270","2013"
"CA","11255",1,0,15,"R191","Poplar","93257","2013"
"CA","10279",1,0,13,"MONTE VISTA","Newbury Park","91320","2013"
"CA","36097",1,0,13,"MADERA","Port Hueneme","93041","2013"
"CO","13643",1,0,,"Piggot","Strasburg","80136","2013"
"CO","330",1,0,9,"GRANT","ENGLEWOOD","80113","2013"
"CO","0091823",1,0,1,"24th","DENVER","80211","2013"
"CO","3746",1,0,13,"HIGHLAND RIDGE","CASTLE ROCK","80109","2013"
"CO","1321357",1,0,13,"1969 WILDWOOD DR","Colorado Springs","809","2013"
"CO","0113122",1,0,13,"Seventh","Florence","81226","2013"
"CO","0013572",1,0,15,"DEL NORTE","LOVELAND","80537","2013"
"CO","8907",1,0,3,"MOUNTAIN","FORT COLLINS","80521","2013"
"CO","18310",2,0,13,"EVANS","PUEBLO","81004","2013"
"CO","119",1,0,13,"STATE HIGHWAY 9","BRECKENRIDGE","80424","2013"
"CT","0000163",1,0,13,"DOROTHY DR","BLOOMFIELD","06002","2013"
"CT","0041015",2,0,13,"WETHERSFIELD","Hartford","06114","2013"
"CT","0000055",1,0,15,"Pine","Plainville","06062","2013"
"CT","165",1,0,6,"MAPLETON","SUFFIELD","06078","2013"
"CT","165",1,0,12,"MAPLETON","SUFFIELD","06078","2013"
"CT","0006067",1,0,15,"GLENWOOD","WETHERSFIELD","06109","2013"
"CT","0043676",1,0,13,"PETTOM","NORWALK","06850","2013"
"CT","0006610",1,0,13,"SUMMIT","MILFORD","06460","2013"
"CT","0000246",1,0,13,"PINE VIEW","NORTH BRANFORD","06471","2013"
"CT","0002404",1,0,13,"FIRST AVE","West Haven","06516","2013"
"DE","0014919",1,0,1,"5TH","WILMINGTON","19805","2013"
"DE","0077252",1,0,13,"Artwin","Wilmington","19803","2013"
"FL","0011244",2,0,12,"EUCLID","CITY OF MIAMI BEACH","33139","2013"
"FL","0011996",1,0,13,"OCEAN","CITY OF MIAMI BEACH","33139","2013"
"FL","1300360",1,0,13,"17","Miami","33142","2013"
"FL","15231",1,0,13,"BRIDIER","Jacksonville","32206","2013"
"FL","19903",1,0,15,"JADESTONE","Jacksonville","32216","2013"
"FL","50589",1,0,13,"BELLE RIVE","Jacksonville","32256","2013"
"FL","59242",1,0,13,"MIMOSA","Jacksonville","32207","2013"
"FL","91572",1,0,13,"FOREST","Jacksonville","32216","2013"
"FL","105138",1,0,13,"CISCO","Jacksonville","32219","2013"
"FL","0001560",1,0,1,"HOLLOWELL","Tampa","33634","2013"
"FL","0021207",1,0,13,"CONE GROVE","Riverview","33356","2013"
"FL","0068744",1,0,1,"OAKHILL VIEW","Valrico","33594","2013"
"FL","0068867",1,0,15,"SOUTHWIND","Mango","33950","2013"
"FL","3055925",1,0,1,"13","ST PETERSBURG","33705","2013"
"FL","3068486",1,0,13,"33","ST PETERSBURG","33712","2013"
"FL","1304682",1,0,13,"ABC","LAKE WALES","33859","2013"
"FL","1312274",2,0,15,"SNIVELY","WINTER HAVEN","33880","2013"
"FL","0055324",1,0,15,"IXORA DR","Winter Haven","33881","2013"
"FL","001224",1,0,13,"SE 2ND AVE","BOYNTON BEACH","33435","2013"
"FL","0008665",1,0,16,"RIVIERA","DELRAY BEACH","33445","2013"
"FL","0096491",1,0,13,"HOLLY LAKE","PALM BEACH COUNTY","33461","2013"
"FL","0034974",1,0,16,"DELLWOOD","ORLANDO","32806","2013"
"FL","0053112",1,0,15,"ARLINGTON","ORLANDO","32805","2013"
"FL","3030386",1,0,10,"RADIANT","Metropolis","11111","2013"
"FL","2100023",1,0,13,"NOVA","DAYTONA BEACH","32114","2013"
"FL","0860112",1,0,13,"Porto","New Smyrna Beach","32168","2013"
"FL","0000760",1,0,13,"WESTERN","PENSACOLA","32526","2013"
"FL","0014056",1,0,8,"PELHAM","PENSACOLA","32507","2013"
"FL","1109819",1,0,13,"67TH","LAUDERHILL","33313","2013"
"FL","0505704",1,0,1,"7TH","DANIA","33004","2013"
"FL","1205091",1,0,13,"41ST","LAUDERDALE LAKES","33319","2013"
"FL","1318763",1,0,13,"14TH","OCALA","34471","2013"
"FL","0023717",1,0,13,"135th","SUMMERFIELD","34491","2013"
"FL","0000003",1,0,13,"Kenwood","Nokomis","34275","2013"
"FL","0000548",1,0,3,"Virginia","Englewood","34223","2013"
"FL","0023647",1,0,,"BEDFORD RD","SANFORD","32773","2013"
"FL","0020797",3,0,13,"East","OVIEDO","32765","2013"
"FL","0028821",1,0,13,"BEDFORD","SANFORD","32773","2013"
"FL","3004774",1,0,10,"13TH","CAPE CORAL","33904","2013"
"FL","2017",1,0,13,"1st","St Augustine","32084","2013"
"FL","1300886",1,0,13,"704 OLIVE ST","PALATKA","32177","2013"
"FL","1307174",1,0,15,"Buena Vista","Panama City","32401","2013"
"FL","1305716",1,0,3,"25 th","fort pierce","34946","2013"
"FL","0033196",1,0,3,"Larkwood","Port St Lucie","34952","2013"
"FL","0003589",1,0,16,"ELM","St Cloud","34769","2013"
"FL","0000506",1,0,13,"FLINTWOOD","HOLIDAY         UN","34690","2013"
"FL","0025739",1,0,1,"LANE","ZEPHYRHILLS     UN","33541","2013"
"FL","0051158",1,0,13,"SCENIC","PORT RICHEY","34668","2013"
"FL","0000917",1,0,13,"BROWN","LAKE CITY","32025","2013"
"FL","0002054",1,0,,"BROWN","LAKE CITY","32025","2013"
"FL","1302134",1,0,4,"PINE MEADOWS","PACE","32571","2013"
